SKU,Name,AroniumPrice,AppPrice,AroniumTax,AppTax,AroniumStock,AppStock,Status,Diff
11291,Chikafu grower/ﬁn pellets 25kg,15.50,15.50,0,0,0.0,0.0,OK,
11312,Amprolin -300ws 100g,9.00,9.00,0,0,0.0,0.0,OK,
11313,Giant rape value pack,0.00,0.00,15.5,15.5,0.0,0.0,OK,
11318,Albendex- 25 500mls,8.00,8.00,0,0,0.0,0.0,OK,
11320,48 Layer cage,170.00,170.00,0,0,0.0,0.0,OK,
11321,Chick Grower Pellets 50kg,28.50,28.50,0,0,0.0,0.0,OK,
11322,Wheelbarrow Wheel,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11323,Sequzene forte 2.36g,1.00,1.00,15.5,15.5,0.0,15.0,OK,
11329,Wooden Pegs,0.50,0.50,15.5,15.5,0.0,0.0,OK,
11335,Dettol Liquid 125mls,1.50,1.50,15.5,15.5,0.0,0.0,OK,
11343,Kontakill 200mls,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11349,Ultratet LA 100mls,8.00,8.00,15.5,15.5,0.0,0.0,OK,
11350,Ecomectin 50mls,12.00,12.00,0,0,0.0,0.0,OK,
11351,Vitaboost 100g,4.00,4.00,0,0,0.0,84.0,OK,
11352,Penstrep LA 50mls,8.00,8.00,0,0,0.0,0.0,OK,
11355,Sewing Thread,2.00,2.00,15.5,15.5,0.0,6.0,OK,
11359,Penstrep 20/20 100mls,14.00,14.00,0,0,0.0,0.0,OK,
11360,Tick grease 4kg,40.00,40.00,0,0,0.0,0.0,OK,
11361,Biogen Super 200mls,0.00,0.00,0,0,0.0,1.0,OK,
11362,Medium P.O.L Crate,27.00,27.00,15.5,15.5,0.0,0.0,OK,
11363,Chick Paper,0.50,0.50,0,0,0.0,0.0,OK,
11364,Penstrep Dawa LA,15.00,15.00,0,0,0.0,0.0,OK,
11365,Dehorning tool,30.00,30.00,15.5,15.5,0.0,0.0,OK,
11366,Easi seeds Tsunga 100g,8.00,8.00,15.5,15.5,0.0,0.0,OK,
11367,Easi Seeds Onion 100g,11.00,11.00,15.5,15.5,0.0,0.0,OK,
11368,Easi Seeds Butternut 50g,8.00,8.00,15.5,15.5,0.0,0.0,OK,
11369,Bupalex 100mls,15.00,15.00,15.5,15.5,0.0,0.0,OK,
11370,Respimint 1 L,0.00,0.00,0,0,0.0,0.0,OK,
11371,Kitchen Scale,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11372,Electric bucket 20L,8.00,8.00,15.5,15.5,0.0,0.0,OK,
11373,Floral bucket 20L,4.00,4.00,15.5,15.5,0.0,0.0,OK,
11374,Airtime,1.00,1.00,15.5,15.5,0.0,0.0,OK,
11375,Slasher,7.00,7.00,0,0,0.0,0.0,OK,
11376,Led bulb 20W,1.50,1.50,15.5,15.5,0.0,1.0,OK,
11378,White bagged Maize,30.00,30.00,15.5,15.5,0.0,26209.0,OK,
11380,Multidip 1 litre,38.00,38.00,0,0,0.0,0.0,OK,
11381,MOLASSES /L,1.00,1.00,0,0,0.0,0.0,OK,
11382,Layers Mash 5kg,5.00,5.00,0,0,0.0,1.0,OK,
11383,Milk Replacer 25kg,125.00,125.00,0,0,0.0,0.0,OK,
11384,Chikafu starter maxi 6kg,12.00,12.00,0,0,0.0,0.0,OK,
10106,DDVP 200mls,5.00,5.00,0,0,0.0,0.0,OK,
10107,Dehorning Paste 100g,2.00,2.00,0,0,0.0,7.0,OK,
10108,Chick Tray (Small),2.50,2.50,15.5,15.5,0.0,0.0,OK,
10228,Pig Grower maxi 32kg,54.00,54.00,0,0,0.0,39.0,OK,
10229,Pig Grower maxi 8kg,15.00,15.00,0,0,0.0,0.0,OK,
10141,Bercol Fly Traps,4.00,4.00,15.5,15.5,0.0,0.0,OK,
10109,Digital scale,8.00,8.00,15.5,15.5,0.0,0.0,OK,
11242,Rodade plus 50g,8.00,8.00,15.5,15.5,0.0,0.0,OK,
